ip_src,ip_dst,ts,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_numbe,ack_flag_number,ece_flag_numbe,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,label
100.178.118.175,192.168.1.1,1780574727,2.227836847,20,6,2.227836847,31.42061327,31.42061327,0,1,0,0,0,0,0,0,0,0,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7745,65,154,110.6428571,26.76033083,7745,0.032287491,70,10.51869085,26.76033083,-7.969948849,716.1153061,70,DDOS_FIN_FLOOD
166.88.169.112,192.168.1.1,1780574729,0.42450285,20,6,0.42450285,35.33545185,35.33545185,0,1,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1480,68,152,98.66666667,24.58906713,1480,0.030321632,15,9.933109617,24.58906713,-273.8791209,604.6222222,15,DDOS_FIN_FLOOD
244.44.184.100,192.168.1.1,1780574730,2.157653809,20,6,2.157653809,31.05224746,31.05224746,0,1,0,0,0,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6806,64,149,101.5820896,24.53091212,6806,0.032691724,67,10.07879405,24.53091212,-16.05361305,601.7656494,67,DDOS_FIN_FLOOD
169.133.8.98,192.168.1.1,1780574732,1.003999949,20,6,1.003999949,29.88047962,29.88047962,0,1,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3245,73,154,108.1666667,24.52357143,3245,0.034620688,30,10.40032051,24.52357143,-74.67980296,601.4055556,30,DDOS_FIN_FLOOD
221.149.96.98,192.168.1.1,1780574733,1.406872034,20,6,1.406872034,33.40744493,33.40744493,0,1,0,0,0,0,0,0,0,0,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5711,66,154,121.5106383,22.50850652,5711,0.030584175,47,11.02318639,22.50850652,69.57922705,506.6328656,47,DDOS_FIN_FLOOD
248.121.165.51,192.168.1.1,1780574735,0.864948034,20,6,0.864948034,31.21574815,31.21574815,0,1,0,0,0,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3128,64,152,115.8518519,28.58088419,3128,0.033267232,27,10.76344981,28.58088419,-135.4153846,816.866941,27,DDOS_FIN_FLOOD
140.228.128.173,192.168.1.1,1780574735,1.578511,20,6,1.578511,28.50787863,28.50787863,0,1,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4491,65,146,99.8,24.46911886,4491,0.03587525,45,9.989994995,24.46911886,71.95243129,598.7377778,45,DDOS_FIN_FLOOD
41.252.192.36,192.168.1.1,1780574737,0.412736893,20,6,0.412736893,33.91991423,33.91991423,0,1,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1570,72,140,112.1428571,23.60646746,1570,0.031748992,14,10.58975246,23.60646746,-57.22435897,557.2653061,14,DDOS_FIN_FLOOD
75.131.227.10,192.168.1.1,1780574738,1.134659052,20,6,1.134659052,32.60891449,32.60891449,0,1,0,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3941,64,154,106.5135135,27.19560937,3941,0.031518307,37,10.32053843,27.19560937,46.72222222,739.6011687,37,DDOS_FIN_FLOOD
228.55.127.62,192.168.1.1,1780574739,0.140742779,20,6,0.140742779,35.52580135,35.52580135,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,486,64,146,97.2,32.68883601,486,0.035185695,5,9.859006035,32.68883601,-271.3333333,1068.56,5,DDOS_FIN_FLOOD
21.160.152.78,192.168.1.1,1780574739,1.848333836,20,6,1.848333836,30.83858495,30.83858495,0,1,0,0,0,0,0,0,0,0,57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6325,64,154,110.9649123,25.81918565,6325,0.033005961,57,10.53398843,25.81918565,12.41818182,666.6303478,57,DDOS_FIN_FLOOD
141.253.123.75,192.168.1.1,1780574741,0.800455093,20,6,0.800455093,32.48152234,32.48152234,0,1,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2747,66,149,105.6538462,25.7696039,2747,0.032018204,26,10.27880568,25.7696039,-47,664.0724852,26,DDOS_FIN_FLOOD
180.197.243.64,192.168.1.1,1780574742,1.602698088,20,6,1.602698088,34.31713086,34.31713086,0,1,0,0,0,0,0,0,0,0,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6105,68,154,111,27.48156407,6105,0.029679594,55,10.53565375,27.48156407,9.051712089,755.2363636,55,DDOS_FIN_FLOOD
124.120.75.103,192.168.1.1,1780574743,1.08486104,20,6,1.08486104,33.18397349,33.18397349,0,1,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3752,64,152,104.2222222,27.58130517,3752,0.03099603,36,10.20892855,27.58130517,116.1487395,760.7283951,36,DDOS_FIN_FLOOD
128.170.136.187,192.168.1.1,1780574745,0.893355131,20,6,0.893355131,29.10376746,29.10376746,0,1,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2820,68,140,108.4615385,21.44443763,2820,0.035734205,26,10.41448695,21.44443763,-11.25333333,459.8639053,26,DDOS_FIN_FLOOD
61.21.36.43,192.168.1.1,1780574746,2.078500986,20,6,2.078500986,31.75365345,31.75365345,0,1,0,0,0,0,0,0,0,0,66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7533,65,153,114.1363636,26.2371968,7533,0.031976938,66,10.68346216,26.2371968,31.04759615,688.3904959,66,DDOS_FIN_FLOOD
15.223.155.169,192.168.1.1,1780574748,1.663593054,20,6,1.663593054,28.85321016,28.85321016,0,1,0,0,0,0,0,0,0,0,48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4871,64,154,101.4791667,23.86768176,4871,0.035395597,48,10.07368685,23.86768176,-85.39824237,569.6662326,48,DDOS_FIN_FLOOD
39.130.244.95,192.168.1.1,1780574749,2.112162828,20,6,2.112162828,33.1413843,33.1413843,0,1,0,0,0,0,0,0,0,0,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7630,64,153,109,28.05199254,7630,0.030611055,70,10.44030651,28.05199254,10.31223359,786.9142857,70,DDOS_FIN_FLOOD
197.10.86.198,192.168.1.1,1780574752,1.391683102,20,6,1.391683102,33.77205626,33.77205626,0,1,0,0,0,0,0,0,0,0,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4973,64,154,105.8085106,26.1319388,4973,0.03025398,47,10.28632639,26.1319388,-228.1352657,682.8782254,47,DDOS_FIN_FLOOD
69.255.17.229,192.168.1.1,1780574753,1.848435879,20,6,1.848435879,34.08287013,34.08287013,0,1,0,0,0,0,0,0,0,0,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6802,64,153,107.968254,24.27486011,6802,0.029813482,63,10.39077735,24.27486011,23.15335801,589.2688335,63,DDOS_FIN_FLOOD
119.190.58.97,192.168.1.1,1780574755,1.992555857,20,6,1.992555857,31.61768328,31.61768328,0,1,0,0,0,0,0,0,0,0,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7131,67,154,113.1904762,26.51436097,7131,0.032137998,63,10.63910129,26.51436097,-46.43786356,703.0113379,63,DDOS_FIN_FLOOD
82.44.51.18,192.168.1.1,1780574757,1.608250856,20,6,1.608250856,34.19864493,34.19864493,0,1,0,0,0,0,0,0,0,0,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5852,64,152,106.4,28.32961829,5852,0.029782423,55,10.31503757,28.32961829,-73.05730259,802.5672727,55,DDOS_FIN_FLOOD
120.128.253.55,192.168.1.1,1780574759,0.803767204,20,6,0.803767204,37.32423995,37.32423995,0,1,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3496,69,154,116.5333333,27.13144957,3496,0.02771611,30,10.7950606,27.13144957,103.296798,736.1155556,30,DDOS_FIN_FLOOD
168.191.108.96,192.168.1.1,1780574759,2.148987055,20,6,2.148987055,32.57348612,32.57348612,0,1,0,0,0,0,0,0,0,0,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7441,66,148,106.3,24.61610971,7441,0.03114474,70,10.31018914,24.61610971,-33.03964194,605.9528571,70,DDOS_FIN_FLOOD
96.50.247.145,192.168.1.1,1780574762,1.145256996,20,6,1.145256996,34.05349204,34.05349204,0,1,0,0,0,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4479,71,154,114.8461538,24.07630867,4479,0.030138342,39,10.71662978,24.07630867,205.6002845,579.6686391,39,DDOS_FIN_FLOOD
251.19.218.227,192.168.1.1,1780574763,1.270586014,20,6,1.270586014,32.26857494,32.26857494,0,1,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4360,64,152,106.3414634,25.13632078,4360,0.03176465,41,10.31219974,25.13632078,58.08653846,631.8346222,41,DDOS_FIN_FLOOD
52.173.102.17,192.168.1.1,1780574764,2.039686203,20,6,2.039686203,32.84819003,32.84819003,0,1,0,0,0,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7655,64,154,114.2537313,25.12793729,7655,0.030904336,67,10.68895371,25.12793729,-23.05757576,631.4132323,67,DDOS_FIN_FLOOD
239.54.91.142,192.168.1.1,1780574766,0.680119038,20,6,0.680119038,35.2879403,35.2879403,0,1,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2641,64,154,110.0416667,26.81336602,2641,0.029570393,24,10.49007467,26.81336602,-160.3241107,718.9565972,24,DDOS_FIN_FLOOD
127.4.205.54,192.168.1.1,1780574767,1.407124043,20,6,1.407124043,31.98012303,31.98012303,0,1,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4954,65,154,110.0888889,27.87736814,4954,0.031980092,45,10.49232524,27.87736814,-21.93921776,777.1476543,45,DDOS_FIN_FLOOD
77.132.16.144,192.168.1.1,1780574768,0.483078003,20,6,0.483078003,33.12094507,33.12094507,0,1,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1611,69,148,100.6875,24.26859789,1611,0.0322052,16,10.03431612,24.26859789,-64.59047619,588.9648438,16,DDOS_FIN_FLOOD
133.159.72.195,192.168.1.1,1780574769,1.926676035,20,6,1.926676035,32.17977432,32.17977432,0,1,0,0,0,0,0,0,0,0,62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6826,68,154,110.0967742,27.11606456,6826,0.031584853,62,10.492701,27.11606456,-6.024043716,735.2809573,62,DDOS_FIN_FLOOD
117.99.131.110,192.168.1.1,1780574771,1.107713938,20,6,1.107713938,31.59660523,31.59660523,0,1,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3838,69,152,109.6571429,26.63396634,3838,0.032579822,35,10.47173065,26.63396634,-66.01782531,709.3681633,35,DDOS_FIN_FLOOD
179.129.58.53,192.168.1.1,1780574772,0.871132135,20,6,0.871132135,34.43794435,34.43794435,0,1,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3176,67,152,105.8666667,23.52266047,3176,0.030039039,30,10.28915286,23.52266047,-42.36083744,553.3155556,30,DDOS_FIN_FLOOD
232.198.175.207,192.168.1.1,1780574773,0.980551958,20,6,0.980551958,33.65451441,33.65451441,0,1,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3457,64,150,104.7575758,28.77818018,3457,0.030642249,33,10.23511484,28.77818018,298.7903226,828.1836547,33,DDOS_FIN_FLOOD
223.185.220.148,192.168.1.1,1780574774,0.407887936,20,6,0.407887936,31.87149916,31.87149916,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1603,84,148,123.3076923,20.95924476,1603,0.033990661,13,11.10439968,20.95924476,-238.9924242,439.2899408,13,DDOS_FIN_FLOOD
185.134.50.183,192.168.1.1,1780574775,1.560253143,20,6,1.560253143,34.60976844,34.60976844,0,1,0,0,0,0,0,0,0,0,54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6063,64,153,112.2777778,23.87577159,6063,0.029438739,54,10.59612088,23.87577159,-8.857039187,570.0524691,54,DDOS_FIN_FLOOD
125.137.96.219,192.168.1.1,1780574776,1.711571217,20,6,1.711571217,29.21292408,29.21292408,0,1,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5300,67,152,106,25.96844239,5300,0.034930025,50,10.29563014,25.96844239,-20.9787415,674.36,50,DDOS_FIN_FLOOD
26.215.43.15,192.168.1.1,1780574778,0.81929183,20,6,0.81929183,31.73472387,31.73472387,0,1,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2885,64,148,110.9615385,25.74651697,2885,0.032771673,26,10.53382829,25.74651697,163.5183333,662.8831361,26,DDOS_FIN_FLOOD
161.178.247.121,192.168.1.1,1780574779,1.617128849,20,6,1.617128849,34.62927523,34.62927523,0,1,0,0,0,0,0,0,0,0,56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6390,65,154,114.1071429,27.86554361,6390,0.029402343,56,10.6820945,27.86554361,-17.94882155,776.4885204,56,DDOS_FIN_FLOOD
78.66.62.93,192.168.1.1,1780574781,0.683485985,20,6,0.683485985,33.6510192,33.6510192,0,1,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2674,64,152,116.2608696,26.94635152,2674,0.031067545,23,10.78243338,26.94635152,-55.37229437,726.1058601,23,DDOS_FIN_FLOOD
229.116.136.166,192.168.1.1,1780574781,1.846004963,20,6,1.846004963,33.04433153,33.04433153,0,1,0,0,0,0,0,0,0,0,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6775,65,151,111.0655738,24.50952899,6775,0.030766749,61,10.53876529,24.50952899,25.21751412,600.7170116,61,DDOS_FIN_FLOOD
153.135.252.92,192.168.1.1,1780574783,0.570028067,20,6,0.570028067,33.33169209,33.33169209,0,1,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2034,66,153,107.0526316,26.83374483,2034,0.031668226,19,10.34662416,26.83374483,-140.7124183,720.0498615,19,DDOS_FIN_FLOOD
168.160.145.248,192.168.1.1,1780574784,0.189023972,20,6,0.189023972,37.03234009,37.03234009,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,863,103,144,123.2857143,14.45894963,863,0.031503995,7,11.10341003,14.45894963,-198.6,209.0612245,7,DDOS_FIN_FLOOD
61.229.113.94,192.168.1.1,1780574784,2.015897989,20,6,2.015897989,29.76341081,29.76341081,0,1,0,0,0,0,0,0,0,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6996,65,154,116.6,27.00444408,6996,0.034167763,60,10.79814799,27.00444408,-86.31998831,729.24,60,DDOS_FIN_FLOOD
107.164.50.28,192.168.1.1,1780574786,0.634954214,20,6,0.634954214,33.07325085,33.07325085,0,1,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2067,65,152,98.42857143,24.24786967,2067,0.031747711,21,9.921117449,24.24786967,184.1368421,587.9591837,21,DDOS_FIN_FLOOD
67.66.121.47,192.168.1.1,1780574787,2.011976957,20,6,2.011976957,34.29462736,34.29462736,0,1,0,0,0,0,0,0,0,0,69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7365,64,153,106.7391304,26.49673328,7365,0.029587896,69,10.33146313,26.49673328,-124.1466198,702.0768746,69,DDOS_FIN_FLOOD
240.75.17.248,192.168.1.1,1780574789,1.494782925,20,6,1.494782925,33.44967298,33.44967298,0,1,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5361,65,154,107.22,25.2501802,5361,0.030505774,50,10.35470907,25.2501802,-154.0046769,637.5716,50,DDOS_FIN_FLOOD
78.200.27.86,192.168.1.1,1780574790,0.328181982,20,6,0.328181982,36.5650787,36.5650787,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1333,70,152,111.0833333,27.09691967,1333,0.029834726,12,10.53960784,27.09691967,74.54545455,734.2430556,12,DDOS_FIN_FLOOD
138.53.32.187,192.168.1.1,1780574791,1.168294191,20,6,1.168294191,32.52605404,32.52605404,0,1,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4160,64,154,109.4736842,26.51090822,4160,0.031575519,38,10.46296728,26.51090822,-136.2477477,702.8282548,38,DDOS_FIN_FLOOD
49.57.6.45,192.168.1.1,1780574792,1.272104979,20,6,1.272104979,33.80224174,33.80224174,0,1,0,0,0,0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4395,64,154,102.2093023,27.26575341,4395,0.030288214,43,10.10986164,27.26575341,170,743.4213088,43,DDOS_FIN_FLOOD
212.82.146.110,192.168.1.1,1780574793,1.793648005,20,6,1.793648005,31.77881048,31.77881048,0,1,0,0,0,0,0,0,0,0,57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6387,64,154,112.0526316,26.37743657,6387,0.032029429,57,10.58549156,26.37743657,-19.82532468,695.7691597,57,DDOS_FIN_FLOOD
90.62.196.88,192.168.1.1,1780574795,0.214032173,20,6,0.214032173,37.37755816,37.37755816,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,874,67,146,109.25,22.28087745,874,0.030576025,8,10.45227248,22.28087745,-7.404761905,496.4375,8,DDOS_FIN_FLOOD
67.14.42.247,192.168.1.1,1780574796,1.759729147,20,6,1.759729147,32.95961773,32.95961773,0,1,0,0,0,0,0,0,0,0,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6657,67,154,114.7758621,24.31335883,6657,0.030872441,58,10.71334971,24.31335883,-0.484962406,591.1394174,58,DDOS_FIN_FLOOD
115.99.246.39,192.168.1.1,1780574797,1.86835289,20,6,1.86835289,31.04338603,31.04338603,0,1,0,0,0,0,0,0,0,0,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6771,66,154,116.7413793,26.00899072,6771,0.032778121,58,10.80469247,26.00899072,-89.64598997,676.4675981,58,DDOS_FIN_FLOOD
151.161.140.79,192.168.1.1,1780574799,0.65656209,20,6,0.65656209,36.55404473,36.55404473,0,1,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2726,66,151,113.5833333,24.92809103,2726,0.028546178,24,10.65754819,24.92809103,74.98221344,621.4097222,24,DDOS_FIN_FLOOD
115.173.93.205,192.168.1.1,1780574800,1.798610926,20,6,1.798610926,28.35521528,28.35521528,0,1,0,0,0,0,0,0,0,0,51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5646,65,153,110.7058824,26.33963249,5646,0.035972219,51,10.52168629,26.33963249,-8.095918367,693.7762399,51,DDOS_FIN_FLOOD
97.110.5.7,192.168.1.1,1780574802,1.894834042,20,6,1.894834042,32.72054367,32.72054367,0,1,0,0,0,0,0,0,0,0,62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6630,64,153,106.9354839,25.59288647,6630,0.031062853,62,10.34096146,25.59288647,27.79480874,654.9958377,62,DDOS_FIN_FLOOD
219.236.114.90,192.168.1.1,1780574804,1.112833023,20,6,1.112833023,31.45125933,31.45125933,0,1,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3961,68,151,113.1714286,25.60857637,3961,0.032730383,35,10.63820608,25.60857637,71.42245989,655.7991837,35,DDOS_FIN_FLOOD
210.123.244.250,192.168.1.1,1780574805,1.95856905,20,6,1.95856905,32.16634104,32.16634104,0,1,0,0,0,0,0,0,0,0,63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6407,64,154,101.6984127,27.83205581,6407,0.031589823,63,10.08456309,27.83205581,147.2014807,774.6233308,63,DDOS_FIN_FLOOD
169.102.228.77,192.168.1.1,1780574807,1.245351076,20,6,1.245351076,33.72542956,33.72542956,0,1,0,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4418,65,147,105.1904762,23.28318226,4418,0.030374416,42,10.25624084,23.28318226,-41.09268293,542.106576,42,DDOS_FIN_FLOOD
93.200.242.165,192.168.1.1,1780574808,1.116312981,20,6,1.116312981,32.24902032,32.24902032,0,1,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4019,66,148,111.6388889,19.43529547,4019,0.031894657,36,10.56593057,19.43529547,-85.11596639,377.7307099,36,DDOS_FIN_FLOOD
159.207.202.201,192.168.1.1,1780574810,0.749346972,20,6,0.749346972,34.6968774,34.6968774,0,1,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3009,65,154,115.7307692,28.37192232,3009,0.029973879,26,10.75782363,28.37192232,-345.2066667,804.9659763,26,DDOS_FIN_FLOOD
66.119.51.76,192.168.1.1,1780574810,1.360340834,20,6,1.360340834,32.34483514,32.34483514,0,1,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4557,65,147,103.5681818,25.97148587,4557,0.031635833,44,10.17684538,25.97148587,-203.7535991,674.5180785,44,DDOS_FIN_FLOOD
189.157.231.3,192.168.1.1,1780574812,2.16872406,20,6,2.16872406,31.8159425,31.8159425,0,1,0,0,0,0,0,0,0,0,69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7478,65,154,108.3768116,26.60777997,7478,0.031893001,69,10.41041842,26.60777997,23.69029851,707.9739551,69,DDOS_FIN_FLOOD
125.149.75.190,192.168.1.1,1780574814,0.699978113,20,6,0.699978113,32.85817023,32.85817023,0,1,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2541,64,149,110.4782609,23.06676428,2541,0.031817187,23,10.51086394,23.06676428,-57.35064935,532.0756144,23,DDOS_FIN_FLOOD
157.7.30.151,192.168.1.1,1780574815,1.480279922,20,6,1.480279922,34.45294314,34.45294314,0,1,0,0,0,0,0,0,0,0,51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5379,64,154,105.4705882,29.09305755,5379,0.029605598,51,10.26988745,29.09305755,-86.50857143,846.4059977,51,DDOS_FIN_FLOOD
