ip_src,ip_dst,ts,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_numbe,ack_flag_number,ece_flag_numbe,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,label
192.94.185.190,192.168.1.1,1780579678,1.496062994,20,6,1.496062994,30.07894733,30.07894733,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5051,67,153,112.2444444,25.56834463,5051,0.034001432,45,10.59454786,25.56834463,-90.10676533,653.7402469,45,DDOS_RST_FLOOD
103.123.59.35,192.168.1.1,1780579679,0.438591957,20,6,0.438591957,22.8002357,22.8002357,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1052,70,146,105.2,21.89429149,1052,0.04873244,10,10.25670512,21.89429149,-67.16666667,479.36,10,DDOS_RST_FLOOD
82.184.204.247,192.168.1.1,1780579680,2.512135983,20,6,2.512135983,27.46666601,27.46666601,0,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7179,64,154,104.0434783,26.08483083,7179,0.036943176,69,10.2001705,26.08483083,-65.23617208,680.4183995,69,DDOS_RST_FLOOD
228.188.255.199,192.168.1.1,1780579682,0.657445908,20,6,0.657445908,27.37867829,27.37867829,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1994,64,148,110.7777778,22.98684541,1994,0.038673289,18,10.52510227,22.98684541,-118.125,528.3950617,18,DDOS_RST_FLOOD
80.204.19.1,192.168.1.1,1780579683,1.616200924,20,6,1.616200924,29.08054271,29.08054271,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5107,64,151,108.6595745,26.91142018,5107,0.035134803,47,10.42399033,26.91142018,-109.0135266,724.224536,47,DDOS_RST_FLOOD
66.74.3.223,192.168.1.1,1780579685,1.155282021,20,6,1.155282021,32.02681193,32.02681193,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3875,66,153,104.7297297,21.12977744,3875,0.032091167,37,10.23375443,21.12977744,-21.03333333,446.4674945,37,DDOS_RST_FLOOD
109.35.30.184,192.168.1.1,1780579686,1.922537088,20,6,1.922537088,29.6483227,29.6483227,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6596,67,154,115.7192982,25.76394488,6596,0.034331019,57,10.75729047,25.76394488,53.27824675,663.7808556,57,DDOS_RST_FLOOD
229.109.106.85,192.168.1.1,1780579688,0.035998106,20,6,0.035998106,55.55847854,55.55847854,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,222,92,130,111,19,222,0.035998106,2,10.53565375,19,nan,361,2,DDOS_RST_FLOOD
69.247.187.14,192.168.1.1,1780579688,1.111402988,20,6,1.111402988,31.49172745,31.49172745,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4015,68,153,114.7142857,26.53145996,4015,0.032688323,35,10.71047551,26.53145996,-153.3511586,703.9183673,35,DDOS_RST_FLOOD
108.29.125.219,192.168.1.1,1780579689,2.351109028,20,6,2.351109028,28.9225209,28.9225209,0,0,0,1,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7269,65,151,106.8970588,24.25910363,7269,0.03509118,68,10.33910339,24.25910363,-15.89981909,588.504109,68,DDOS_RST_FLOOD
164.222.132.143,192.168.1.1,1780579692,0.997738123,20,6,0.997738123,33.07481116,33.07481116,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3885,65,151,117.7272727,22.11166253,3885,0.031179316,33,10.85021994,22.11166253,-179.3830645,488.9256198,33,DDOS_RST_FLOOD
54.81.174.70,192.168.1.1,1780579693,2.06704402,20,6,2.06704402,28.05939276,28.05939276,0,0,0,1,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6295,66,154,108.5344828,25.2465194,6295,0.03626393,58,10.41798842,25.2465194,-219.558584,637.386742,58,DDOS_RST_FLOOD
99.3.16.238,192.168.1.1,1780579695,2.614065886,20,6,2.614065886,27.92584548,27.92584548,0,0,0,1,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7808,67,152,106.9589041,26.85498263,7808,0.036306471,73,10.3420938,26.85498263,-96.16021127,721.1900919,73,DDOS_RST_FLOOD
85.45.152.28,192.168.1.1,1780579698,2.300504923,20,6,2.300504923,26.08123087,26.08123087,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6378,64,152,106.3,27.07354182,6378,0.038991609,60,10.31018914,27.07354182,28.71011105,732.9766667,60,DDOS_RST_FLOOD
232.180.112.170,192.168.1.1,1780579700,2.180418968,20,6,2.180418968,33.93843159,33.93843159,0,0,0,1,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7919,65,154,107.0135135,27.41941177,7919,0.029868753,74,10.34473361,27.41941177,-0.567541857,751.8241417,74,DDOS_RST_FLOOD
84.28.110.88,192.168.1.1,1780579702,1.222631931,20,6,1.222631931,30.26258275,30.26258275,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3643,64,154,98.45945946,29.54391564,3643,0.033961998,37,9.922674008,29.54391564,-33.61111111,872.8429511,37,DDOS_RST_FLOOD
64.177.226.98,192.168.1.1,1780579704,2.135963917,20,6,2.135963917,29.96305298,29.96305298,0,0,0,1,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6915,64,154,108.046875,29.26197922,6915,0.033904189,64,10.39455988,29.26197922,-162.9162826,856.2634277,64,DDOS_RST_FLOOD
6.164.178.100,192.168.1.1,1780579706,2.212222099,20,6,2.212222099,32.99849505,32.99849505,0,0,0,1,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7956,65,153,108.9863014,25.84913721,7956,0.030725307,73,10.43965044,25.84913721,-93.1971831,668.1778945,73,DDOS_RST_FLOOD
146.66.167.140,192.168.1.1,1780579708,2.533030987,20,6,2.533030987,23.68703751,23.68703751,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6602,64,153,110.0333333,27.41651976,6602,0.042932729,60,10.48967747,27.41651976,-253.0797779,751.6655556,60,DDOS_RST_FLOOD
182.162.236.14,192.168.1.1,1780579711,0.806988001,20,6,0.806988001,32.21857075,32.21857075,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2783,66,151,107.0384615,24.17003989,2783,0.03227952,26,10.34593937,24.17003989,76.11333333,584.1908284,26,DDOS_RST_FLOOD
74.194.132.228,192.168.1.1,1780579711,0.602771044,20,6,0.602771044,33.18009418,33.18009418,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2061,65,142,103.05,24.04885652,2061,0.031724792,20,10.15135459,24.04885652,-102.5,578.3475,20,DDOS_RST_FLOOD
66.30.163.227,192.168.1.1,1780579712,1.149579048,20,6,1.149579048,34.79534536,34.79534536,0,0,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4205,64,154,105.125,28.81855956,4205,0.029476386,40,10.25304833,28.81855956,-45.54318489,830.509375,40,DDOS_RST_FLOOD
202.242.251.169,192.168.1.1,1780579713,0.636358023,20,6,0.636358023,33.00029111,33.00029111,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2115,64,151,100.7142857,23.70883471,2115,0.031817901,21,10.03565074,23.70883471,-219.6605263,562.1088435,21,DDOS_RST_FLOOD
68.193.4.187,192.168.1.1,1780579714,1.620633125,20,6,1.620633125,30.85213996,30.85213996,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5714,64,154,114.28,24.45652469,5714,0.033074145,50,10.69018241,24.45652469,17.46428571,598.1216,50,DDOS_RST_FLOOD
105.239.198.42,192.168.1.1,1780579716,1.450155973,20,6,1.450155973,29.65198281,29.65198281,0,0,0,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4798,66,151,111.5813953,25.07684242,4798,0.034527523,43,10.56320952,25.07684242,-120.2706156,628.848026,43,DDOS_RST_FLOOD
85.198.37.162,192.168.1.1,1780579717,0.909528017,20,6,0.909528017,30.7851979,30.7851979,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2991,64,153,106.8214286,24.9443002,2991,0.033686223,28,10.33544525,24.9443002,-96.66666667,622.2181122,28,DDOS_RST_FLOOD
69.95.129.76,192.168.1.1,1780579718,0.464622021,20,6,0.464622021,34.43659423,34.43659423,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1851,69,152,115.6875,25.33209118,1851,0.030974801,16,10.75581238,25.33209118,11.01904762,641.7148438,16,DDOS_RST_FLOOD
117.230.30.132,192.168.1.1,1780579719,2.080043077,20,6,2.080043077,32.21087136,32.21087136,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7238,64,150,108.0298507,24.92015318,7238,0.031515804,67,10.39374094,24.92015318,97.68344988,621.0140343,67,DDOS_RST_FLOOD
74.113.235.116,192.168.1.1,1780579721,0.572171926,20,6,0.572171926,24.46817006,24.46817006,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1466,73,145,104.7142857,24.41143927,1466,0.044013225,14,10.23299984,24.41143927,221.5384615,595.9183673,14,DDOS_RST_FLOOD
177.22.203.187,192.168.1.1,1780579722,1.329921961,20,6,1.329921961,31.58080041,31.58080041,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4668,68,153,111.1428571,25.76133262,4668,0.032437121,42,10.54243127,25.76133262,56.44573171,663.6462585,42,DDOS_RST_FLOOD
232.38.179.178,192.168.1.1,1780579723,2.383985996,20,6,2.383985996,28.10419193,28.10419193,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7668,65,154,114.4477612,27.63098174,7668,0.036121,67,10.69802604,27.63098174,5.396503497,763.4711517,67,DDOS_RST_FLOOD
205.219.59.65,192.168.1.1,1780579725,0.209607124,20,6,0.209607124,38.16664164,38.16664164,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,869,70,132,108.625,22.52741386,869,0.029943875,8,10.42233179,22.52741386,142.1190476,507.484375,8,DDOS_RST_FLOOD
90.240.57.90,192.168.1.1,1780579726,0.617223978,20,6,0.617223978,34.02330555,34.02330555,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2440,68,154,116.1904762,28.11984395,2440,0.030861199,21,10.77916862,28.11984395,-304.3684211,790.7256236,21,DDOS_RST_FLOOD
74.130.40.53,192.168.1.1,1780579726,0.91930604,20,6,0.91930604,35.89664222,35.89664222,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3618,64,150,109.6363636,24.42405444,3618,0.028728314,33,10.47073845,24.42405444,-234.6008065,596.5344353,33,DDOS_RST_FLOOD
73.100.36.119,192.168.1.1,1780579727,1.833848953,20,6,1.833848953,27.26505905,27.26505905,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5734,64,153,114.68,28.81002603,5734,0.037425489,50,10.70887482,28.81002603,132.047619,830.0176,50,DDOS_RST_FLOOD
29.212.60.149,192.168.1.1,1780579729,1.359891891,20,6,1.359891891,25.73734002,25.73734002,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3710,64,153,106,27.5566948,3710,0.03999682,35,10.29563014,27.5566948,19.31461676,759.3714286,35,DDOS_RST_FLOOD
126.18.177.49,192.168.1.1,1780579731,1.878787994,20,6,1.878787994,30.87096584,30.87096584,0,0,0,1,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6126,65,153,105.6206897,27.89130849,6126,0.032961193,58,10.27719269,27.89130849,-160.2418546,777.9250892,58,DDOS_RST_FLOOD
149.241.186.159,192.168.1.1,1780579733,0.797204971,20,6,0.797204971,22.57888579,22.57888579,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1956,65,153,108.6666667,24.91987159,1956,0.04689441,18,10.42433051,24.91987159,128.6507353,621,18,DDOS_RST_FLOOD
97.62.113.231,192.168.1.1,1780579733,0.019516945,20,6,0.019516945,102.475055,102.475055,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,250,109,141,125,16,250,0.019516945,2,11.18033989,16,nan,256,2,DDOS_RST_FLOOD
164.120.89.234,192.168.1.1,1780579734,1.335468054,20,6,1.335468054,29.20324443,29.20324443,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3982,64,152,102.1025641,25.45966631,3982,0.035143896,39,10.10458134,25.45966631,46.27382646,648.1946088,39,DDOS_RST_FLOOD
227.150.193.172,192.168.1.1,1780579735,1.579952002,20,6,1.579952002,31.646531,31.646531,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5148,64,150,102.96,27.50269805,5148,0.032243918,50,10.14692072,27.50269805,61.45365646,756.3984,50,DDOS_RST_FLOOD
147.134.217.127,192.168.1.1,1780579737,0.979295015,20,6,0.979295015,26.54971137,26.54971137,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2837,73,154,109.1153846,25.47295236,2837,0.039171801,26,10.44583097,25.47295236,-54.85833333,648.8713018,26,DDOS_RST_FLOOD
156.190.11.185,192.168.1.1,1780579738,1.887524128,20,6,1.887524128,28.07911126,28.07911126,0,0,0,1,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5781,65,153,109.0754717,29.27478731,5781,0.036298541,53,10.44392032,29.27478731,122.3506787,857.0131719,53,DDOS_RST_FLOOD
127.27.45.221,192.168.1.1,1780579740,0.324831963,20,6,0.324831963,24.62811829,24.62811829,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,900,68,148,112.5,28.43413442,900,0.046404566,8,10.60660172,28.43413442,57.33333333,808.5,8,DDOS_RST_FLOOD
122.112.86.60,192.168.1.1,1780579740,1.141008139,20,6,1.141008139,29.79820989,29.79820989,0,0,0,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3929,77,149,115.5588235,21.13290044,3929,0.034576004,34,10.749829,21.13290044,-8.416666667,446.599481,34,DDOS_RST_FLOOD
172.117.101.251,192.168.1.1,1780579741,1.234612942,20,6,1.234612942,35.6386998,35.6386998,0,0,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4875,64,151,110.7954545,24.87658587,4875,0.028711929,44,10.52594198,24.87658587,5.947951274,618.8445248,44,DDOS_RST_FLOOD
200.177.31.154,192.168.1.1,1780579743,2.468791008,20,6,2.468791008,31.99946846,31.99946846,0,0,0,1,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8628,64,152,109.2151899,25.04864679,8628,0.031651167,79,10.45060715,25.04864679,-22.64502165,627.434706,79,DDOS_RST_FLOOD
71.120.151.171,192.168.1.1,1780579745,1.00E-09,20,6,1.00E-09,1000000000,1000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113,113,113,113,0,113,0,1,10.63014581,0,0,0,1,DDOS_RST_FLOOD
30.134.12.188,192.168.1.1,1780579745,2.384840012,20,6,2.384840012,28.51344311,28.51344311,0,0,0,1,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7733,64,154,113.7205882,25.50596562,7733,0.035594627,68,10.66398557,25.50596562,-8.095205789,650.554282,68,DDOS_RST_FLOOD
39.202.194.165,192.168.1.1,1780579748,0.924819946,20,6,0.924819946,28.11358049,28.11358049,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2865,64,154,110.1923077,23.57805243,2865,0.036992798,26,10.49725239,23.57805243,-27.275,555.9245562,26,DDOS_RST_FLOOD
167.55.25.206,192.168.1.1,1780579748,1.784333944,20,6,1.784333944,30.26339334,30.26339334,0,0,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5907,64,154,109.3888889,27.81713878,5907,0.033666678,54,10.45891433,27.81713878,-66.5243106,773.7932099,54,DDOS_RST_FLOOD
202.60.188.9,192.168.1.1,1780579750,2.312289953,20,6,2.312289953,31.13796343,31.13796343,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7894,64,154,109.6388889,23.90333865,7894,0.032567464,72,10.47085903,23.90333865,-63.47323944,571.3695988,72,DDOS_RST_FLOOD
86.27.179.236,192.168.1.1,1780579753,0.145581961,20,6,0.145581961,34.34491455,34.34491455,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,503,74,151,100.6,29.17258987,503,0.03639549,5,10.02995513,29.17258987,-270.6666667,851.04,5,DDOS_RST_FLOOD
4.54.186.126,192.168.1.1,1780579753,0.658975124,20,6,0.658975124,30.3501593,30.3501593,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2432,78,154,121.6,24.21445849,2432,0.034682901,20,11.027239,24.21445849,-232.245614,586.34,20,DDOS_RST_FLOOD
47.172.43.147,192.168.1.1,1780579754,2.207515001,20,6,2.207515001,28.99187546,28.99187546,0,0,0,1,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6719,64,152,104.984375,26.48200579,6719,0.035039921,64,10.24618832,26.48200579,-81.12903226,701.2966309,64,DDOS_RST_FLOOD
77.49.167.231,192.168.1.1,1780579756,1.752388,20,6,1.752388,30.24444357,30.24444357,0,0,0,1,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5773,64,154,108.9245283,28.36410771,5773,0.033699769,53,10.43669144,28.36410771,-196.5316742,804.5226059,53,DDOS_RST_FLOOD
139.53.162.132,192.168.1.1,1780579758,2.064929962,20,6,2.064929962,31.96234313,31.96234313,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7315,64,154,110.8333333,26.45441095,7315,0.031768153,66,10.52774113,26.45441095,-106.4894231,699.8358586,66,DDOS_RST_FLOOD
31.148.213.209,192.168.1.1,1780579760,0.059467793,20,6,0.059467793,50.4474754,50.4474754,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,425,127,152,141.6666667,10.65624491,425,0.029733896,3,11.90238071,10.65624491,-75,113.5555556,3,DDOS_RST_FLOOD
212.237.52.231,192.168.1.1,1780579760,1.055989981,20,6,1.055989981,33.14425387,33.14425387,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4041,68,151,115.4571429,23.57643237,4041,0.031058529,35,10.74509855,23.57643237,75.68449198,555.8481633,35,DDOS_RST_FLOOD
195.192.197.243,192.168.1.1,1780579761,1.787289143,20,6,1.787289143,31.33236736,31.33236736,0,0,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5907,64,154,105.4821429,31.21697745,5907,0.032496166,56,10.27044998,31.21697745,99.14511785,974.4996811,56,DDOS_RST_FLOOD
58.66.64.181,192.168.1.1,1780579763,0.808540106,20,6,0.808540106,33.39351976,33.39351976,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2827,66,143,104.7037037,26.63722655,2827,0.031097696,27,10.23248277,26.63722655,374.3123077,709.5418381,27,DDOS_RST_FLOOD
123.146.122.245,192.168.1.1,1780579764,1.817221165,20,6,1.817221165,32.46715433,32.46715433,0,0,0,1,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6424,64,153,108.8813559,28.73259812,6424,0.031331399,59,10.43462294,28.73259812,133.9274047,825.5621948,59,DDOS_RST_FLOOD
194.202.116.98,192.168.1.1,1780579766,0.523470879,20,6,0.523470879,32.47554104,32.47554104,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1879,65,151,110.5294118,29.71851799,1879,0.03271693,17,10.5132969,29.71851799,-42.8,883.1903114,17,DDOS_RST_FLOOD
173.93.43.219,192.168.1.1,1780579766,1.29508996,20,6,1.29508996,30.88588533,30.88588533,0,0,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4572,64,152,114.3,24.82257037,4572,0.033207435,40,10.69111781,24.82257037,-24.89203779,616.16,40,DDOS_RST_FLOOD
