ip_src,ip_dst,ts,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_numbe,ack_flag_number,ece_flag_numbe,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,label
192.168.1.1,192.168.1.1,1780664718,0.706519127,20,6,0.706519127,32.55396652,32.55396652,0,0,1,0,0,1,0,0,23,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2233,61,146,97.08695652,26.65384065,2233,0.032114506,23,9.853271361,26.65384065,315.5064935,710.4272212,23,DDOS_LAND
192.168.1.1,192.168.1.1,1780664719,409.399225,20,6,409.399225,0.087933728,0.087933728,0,1,1,0,0,1,0,0,7,29,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6585,69,329,182.9166667,75.86551515,6585,11.69712071,36,13.52466882,75.86551515,-658.5058824,5755.576389,36,DDOS_LAND
192.168.1.1,192.168.1.1,1780664719,0.273642063,20,6,0.273642063,32.8896804,32.8896804,0,1,0,0,0,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1574,116,265,174.8888889,47.21215579,1574,0.034205258,9,13.22455628,47.21215579,-317.8571429,2228.987654,9,DDOS_LAND
192.168.1.1,192.168.1.1,1780664720,1.203696012,20,6,1.203696012,22.43091256,22.43091256,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2864,84,126,106.0740741,12.21997735,2864,0.046296,27,10.29922687,12.21997735,-77.13538462,149.3278464,27,DDOS_LAND
192.168.1.1,192.168.1.1,1780664721,0.45972681,20,6,0.45972681,26.10245852,26.10245852,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2257,81,304,188.0833333,70.81955748,2257,0.041793346,12,13.71434772,70.81955748,402.2272727,5015.409722,12,DDOS_LAND
192.168.1.1,192.168.1.1,1780664721,1.50051403,20,6,1.50051403,19.32671032,19.32671032,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3431,90,161,118.3103448,19.6733733,3431,0.053589787,29,10.87705589,19.6733733,-63.39417989,387.0416171,29,DDOS_LAND
192.168.1.1,192.168.1.1,1780664723,0.517816067,20,6,0.517816067,21.2430643,21.2430643,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1811,74,265,164.6363636,70.00165287,1811,0.051781607,11,12.83107025,70.00165287,-1040.322222,4900.231405,11,DDOS_LAND
192.168.1.1,192.168.1.1,1780664724,1.384385109,20,6,1.384385109,18.05855888,18.05855888,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3855,94,209,154.2,38.4749269,3855,0.057682713,25,12.41772926,38.4749269,-151.7626812,1480.32,25,DDOS_LAND
192.168.1.1,192.168.1.1,1780664725,1.107136965,20,6,1.107136965,25.29045718,25.29045718,0,0,1,0,0,1,0,0,28,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6066,109,317,216.6428571,63.83137064,6066,0.041005073,28,14.71879265,63.83137064,1372.250712,4074.443878,28,DDOS_LAND
192.168.1.1,192.168.1.1,1780664726,0.654990911,20,6,0.654990911,25.95455861,25.95455861,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3209,69,282,188.7647059,66.15803665,3209,0.040936932,17,13.73916686,66.15803665,-897.575,4376.885813,17,DDOS_LAND
192.168.1.1,192.168.1.1,1780664727,0.78264308,20,6,0.78264308,34.4984843,34.4984843,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5691,113,338,210.7777778,72.22358973,5691,0.030101657,27,14.51818783,72.22358973,-606.1292308,5216.246914,27,DDOS_LAND
192.168.1.1,192.168.1.1,1780664728,0.332150936,20,6,0.332150936,33.11747403,33.11747403,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2049,81,295,186.2727273,59.85754439,2049,0.033215094,11,13.6481767,59.85754439,-276.7111111,3582.92562,11,DDOS_LAND
192.168.1.1,192.168.1.1,1780664728,0.764489889,20,6,0.764489889,31.39348256,31.39348256,0,0,0,0,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3040,95,157,126.6666667,21.21844062,3040,0.033238691,24,11.25462868,21.21844062,-63.36758893,450.2222222,24,DDOS_LAND
192.168.1.1,192.168.1.1,1780664729,0.598653793,20,6,0.598653793,25.05621808,25.05621808,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2274,68,213,151.6,46.22524563,2274,0.042760985,15,12.31259518,46.22524563,720.1373626,2136.773333,15,DDOS_LAND
192.168.1.1,192.168.1.1,1780664730,1.123153925,20,6,1.123153925,22.25874784,22.25874784,0,0,1,0,0,1,0,0,25,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4093,119,210,163.72,29.45168246,4093,0.04679808,25,12.79531164,29.45168246,32.10326087,867.4016,25,DDOS_LAND
192.168.1.1,192.168.1.1,1780664731,1.020572186,20,6,1.020572186,28.41543245,28.41543245,0,0,0,0,1,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2946,71,129,101.5862069,15.93849654,2946,0.036449007,29,10.07899831,15.93849654,42.88227513,254.0356718,29,DDOS_LAND
192.168.1.1,192.168.1.1,1780664732,0.902355909,20,6,0.902355909,19.94778315,19.94778315,0,0,1,0,0,1,0,0,18,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1509,68,104,83.83333333,11.53858262,1509,0.053079759,18,9.156054463,11.53858262,-23.11029412,133.1388889,18,DDOS_LAND
192.168.1.1,192.168.1.1,1780664733,1.581433058,20,6,1.581433058,17.70546016,17.70546016,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4134,81,222,147.6428571,46.45751845,4134,0.058571595,28,12.15083771,46.45751845,122.8433048,2158.30102,28,DDOS_LAND
192.168.1.1,192.168.1.1,1780664735,0.607008934,20,6,0.607008934,23.06391095,23.06391095,0,0,0,0,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1827,102,168,130.5,19.4559943,1827,0.046692995,14,11.42365966,19.4559943,-45.07692308,378.5357143,14,DDOS_LAND
192.168.1.1,192.168.1.1,1780664735,0.999439001,20,6,0.999439001,30.01683941,30.01683941,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3161,61,165,105.3666667,32.16880822,3161,0.034463414,30,10.26482667,32.16880822,-182.91133,1034.832222,30,DDOS_LAND
192.168.1.1,192.168.1.1,1780664736,0.943687916,20,6,0.943687916,23.3127919,23.3127919,0,1,0,0,0,1,0,0,22,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3486,75,239,158.4545455,53.516121,3486,0.04493752,22,12.58787295,53.516121,158.3928571,2863.975207,22,DDOS_LAND
192.168.1.1,192.168.1.1,1780664737,1.000319004,20,6,1.000319004,23.99234634,23.99234634,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3264,69,206,136,36.05435711,3264,0.043492131,24,11.66190379,36.05435711,92.30237154,1299.916667,24,DDOS_LAND
192.168.1.1,192.168.1.1,1780664738,0.720409155,20,6,0.720409155,22.20960116,22.20960116,0,0,1,0,0,1,0,0,16,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2836,116,233,177.25,37.2567108,2836,0.048027277,16,13.31352696,37.2567108,-24.95238095,1388.0625,16,DDOS_LAND
192.168.1.1,192.168.1.1,1780664739,0.459957838,20,6,0.459957838,21.74112315,21.74112315,0,0,1,0,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1745,102,320,174.5,72.26513682,1745,0.051106426,10,13.20984481,72.26513682,-213.1805556,5222.25,10,DDOS_LAND
192.168.1.1,192.168.1.1,1780664740,0.83585,20,6,0.83585,27.51689895,27.51689895,0,0,1,0,0,1,0,0,23,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4203,104,258,182.7391304,46.44980216,4203,0.037993182,23,13.5181038,46.44980216,300.2207792,2157.584121,23,DDOS_LAND
192.168.1.1,192.168.1.1,1780664741,0.969845057,20,6,0.969845057,26.80840597,26.80840597,0,1,0,0,0,1,0,0,26,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2702,71,129,103.9230769,16.79267944,2702,0.038793802,26,10.19426687,16.79267944,5.708333333,281.9940828,26,DDOS_LAND
192.168.1.1,192.168.1.1,1780664742,0.883770943,20,6,0.883770943,23.76181314,23.76181314,0,0,1,0,0,1,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4166,114,288,198.3809524,55.222042,4166,0.044188547,21,14.08477733,55.222042,600.6842105,3049.473923,21,DDOS_LAND
192.168.1.1,192.168.1.1,1780664743,1.203963041,20,6,1.203963041,21.59534729,21.59534729,0,0,0,0,1,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3495,93,178,134.4230769,26.90606605,3495,0.048158522,26,11.59409664,26.90606605,-34.79166667,723.9363905,26,DDOS_LAND
192.168.1.1,192.168.1.1,1780664744,0.831860065,20,6,0.831860065,25.24463052,25.24463052,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4584,79,322,218.2857143,84.54536278,4584,0.041593003,21,14.7744954,84.54536278,-2747.442105,7147.918367,21,DDOS_LAND
192.168.1.1,192.168.1.1,1780664745,0.584666967,20,6,0.584666967,25.65563105,25.65563105,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2819,85,272,187.9333333,57.95454157,2819,0.041761926,15,13.7088779,57.95454157,-1440.159341,3358.728889,15,DDOS_LAND
192.168.1.1,192.168.1.1,1780664746,1.548511982,20,6,1.548511982,19.37343744,19.37343744,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5375,72,280,179.1666667,65.41512737,5375,0.053396965,30,13.38531534,65.41512737,387.8374384,4279.138889,30,DDOS_LAND
192.168.1.1,192.168.1.1,1780664747,0.142451048,20,6,0.142451048,35.0997769,35.0997769,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,819,114,193,163.8,28.56151256,819,0.035612762,5,12.7984374,28.56151256,428.1666667,815.76,5,DDOS_LAND
192.168.1.1,192.168.1.1,1780664747,1.214765072,20,6,1.214765072,21.40331542,21.40331542,0,0,1,0,0,1,0,0,26,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3872,105,178,148.9230769,22.44638583,3872,0.048590603,26,12.20340432,22.44638583,-73.24666667,503.8402367,26,DDOS_LAND
192.168.1.1,192.168.1.1,1780664749,0.408368111,20,6,0.408368111,22.03893929,22.03893929,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1081,90,153,120.1111111,20.77629228,1081,0.051046014,9,10.95952148,20.77629228,-76.28571429,431.654321,9,DDOS_LAND
192.168.1.1,192.168.1.1,1780664749,0.636945963,20,6,0.636945963,31.39983792,31.39983792,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2800,74,189,140,34.86832373,2800,0.033523472,20,11.83215957,34.86832373,-37.03216374,1215.8,20,DDOS_LAND
192.168.1.1,192.168.1.1,1780664750,0.823828936,20,6,0.823828936,26.70457306,26.70457306,0,1,0,0,0,1,0,0,22,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3710,89,274,168.6363636,52.58892508,3710,0.039229949,22,12.98600645,52.58892508,-264.7785714,2765.595041,22,DDOS_LAND
192.168.1.1,192.168.1.1,1780664751,1.011770964,20,6,1.011770964,28.66261342,28.66261342,0,0,0,0,1,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5593,63,317,192.862069,78.20958762,5593,0.036134677,29,13.88747886,78.20958762,-219.7222222,6116.739596,29,DDOS_LAND
192.168.1.1,192.168.1.1,1780664752,0.902056932,20,6,0.902056932,24.38870454,24.38870454,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2393,64,152,108.7727273,27.23956317,2393,0.042955092,22,10.42941644,27.23956317,-48.65238095,741.9938017,22,DDOS_LAND
192.168.1.1,192.168.1.1,1780664753,0.453834057,20,6,0.453834057,26.44138275,26.44138275,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1844,98,216,153.6666667,42.71676746,1844,0.041257642,12,12.39623599,42.71676746,-1201.2,1824.722222,12,DDOS_LAND
192.168.1.1,192.168.1.1,1780664753,1.319437027,20,6,1.319437027,19.70537393,19.70537393,0,1,0,0,0,1,0,0,26,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4025,91,212,154.8076923,32.75787543,4025,0.052777481,26,12.44217394,32.75787543,315.39,1073.078402,26,DDOS_LAND
192.168.1.1,192.168.1.1,1780664755,0.853437185,20,6,0.853437185,30.46504236,30.46504236,0,0,1,0,0,1,0,0,26,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3512,88,191,135.0769231,32.53864339,3512,0.034137487,26,11.62225981,32.53864339,-265.0566667,1058.763314,26,DDOS_LAND
192.168.1.1,192.168.1.1,1780664756,0.500801086,20,6,0.500801086,23.96160936,23.96160936,0,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2033,72,226,169.4166667,51.07748743,2033,0.045527371,12,13.01601578,51.07748743,-1445.481818,2608.909722,12,DDOS_LAND
192.168.1.1,192.168.1.1,1780664756,1.133070946,20,6,1.133070946,20.2988172,20.2988172,0,0,0,0,1,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2959,68,173,128.6521739,31.00435972,2959,0.051503225,23,11.34249417,31.00435972,50.23809524,961.2703214,23,DDOS_LAND
192.168.1.1,192.168.1.1,1780664756,0.496328831,20,6,0.496328831,22.16272624,22.16272624,0,0,1,0,0,1,0,0,11,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1291,96,144,117.3636364,17.6237068,1291,0.049632883,11,10.83344988,17.6237068,-138.0444444,310.5950413,11,DDOS_LAND
192.168.1.1,192.168.1.1,1780664757,1.09148097,20,6,1.09148097,23.8208459,23.8208459,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3366,96,164,129.4615385,23.20847121,3366,0.043659239,26,11.37811665,23.20847121,-56.76,538.6331361,26,DDOS_LAND
192.168.1.1,192.168.1.1,1780664757,0.398855925,20,6,0.398855925,30.08605178,30.08605178,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1675,94,211,139.5833333,42.44694401,1675,0.03625963,12,11.81453907,42.44694401,597.9818182,1801.743056,12,DDOS_LAND
192.168.1.1,192.168.1.1,1780664758,0.863665819,20,6,0.863665819,24.31496018,24.31496018,0,0,1,0,0,1,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4459,126,300,212.3333333,56.48711048,4459,0.043183291,21,14.571662,56.48711048,-966.8,3190.793651,21,DDOS_LAND
192.168.1.1,192.168.1.1,1780664758,0.608990908,20,6,0.608990908,26.27297025,26.27297025,0,1,0,0,0,1,0,0,16,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3725,105,301,232.8125,59.2992609,3725,0.040599394,16,15.25819452,59.2992609,293.5,3516.402344,16,DDOS_LAND
192.168.1.1,192.168.1.1,1780664759,0.967605114,20,6,0.967605114,22.73654788,22.73654788,0,0,0,0,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3377,93,208,153.5,33.49728619,3377,0.046076434,22,12.38951169,33.49728619,-158.9666667,1122.068182,22,DDOS_LAND
192.168.1.1,192.168.1.1,1780664759,0.456374884,20,6,0.456374884,19.72062951,19.72062951,0,1,0,0,0,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1100,72,158,122.2222222,28.53371409,1100,0.05704686,9,11.05541597,28.53371409,-527.1071429,814.1728395,9,DDOS_LAND
192.168.1.1,192.168.1.1,1780664759,1.216073036,20,6,1.216073036,18.9133377,18.9133377,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2211,62,126,96.13043478,20.67829012,2211,0.055276047,23,9.804612934,20.67829012,3.134199134,427.5916824,23,DDOS_LAND
192.168.1.1,192.168.1.1,1780664760,0.348170042,20,6,0.348170042,25.84943824,25.84943824,0,1,0,0,0,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1602,124,253,178,42.53364681,1602,0.043521255,9,13.34166406,42.53364681,-905.8928571,1809.111111,9,DDOS_LAND
192.168.1.1,192.168.1.1,1780664760,0.715161085,20,6,0.715161085,22.37258197,22.37258197,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3031,106,257,189.4375,50.29409601,3031,0.047677406,16,13.76362961,50.29409601,-261.7142857,2529.496094,16,DDOS_LAND
192.168.1.1,192.168.1.1,1780664761,0.764834166,20,6,0.764834166,22.22704053,22.22704053,0,0,1,0,0,1,0,0,17,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2233,79,188,131.3529412,30.0860358,2233,0.047802135,17,11.46093108,30.0860358,-132.2458333,905.1695502,17,DDOS_LAND
192.168.1.1,192.168.1.1,1780664761,0.365737915,20,6,0.365737915,30.07618173,30.07618173,0,0,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,864,64,109,78.54545455,13.52683284,864,0.036573792,11,8.862587351,13.52683284,-37.66666667,182.9752066,11,DDOS_LAND
192.168.1.1,192.168.1.1,1780664761,0.90743494,20,6,0.90743494,26.44817709,26.44817709,0,1,0,0,0,1,0,0,24,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2226,78,103,92.75,7.183604017,2226,0.039453693,24,9.630680142,7.183604017,9.029644269,51.60416667,24,DDOS_LAND
192.168.1.1,192.168.1.1,1780664762,0.932275057,20,6,0.932275057,18.23496175,18.23496175,0,1,0,0,0,1,0,0,17,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1862,96,123,109.5294118,8.066762942,1862,0.058267191,17,10.46563002,8.066762942,14.11666667,65.07266436,17,DDOS_LAND
192.168.1.1,192.168.1.1,1780664762,0.659837008,20,6,0.659837008,24.24841259,24.24841259,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2471,111,212,154.4375,30.46713137,2471,0.043989134,16,12.42728852,30.46713137,-190.2619048,928.2460938,16,DDOS_LAND
192.168.1.1,192.168.1.1,1780664762,0.799206018,20,6,0.799206018,20.01986926,20.01986926,0,1,0,0,0,1,0,0,16,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2625,93,223,164.0625,41.44343849,2625,0.053280401,16,12.80868846,41.44343849,81.78571429,1717.558594,16,DDOS_LAND
192.168.1.1,192.168.1.1,1780664763,0.323258162,20,6,0.323258162,18.56101628,18.56101628,0,0,1,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,885,108,179,147.5,24.28133714,885,0.064651632,6,12.1449578,24.28133714,-571.75,589.5833333,6,DDOS_LAND
192.168.1.1,192.168.1.1,1780664763,0.27157402,20,6,0.27157402,22.09342407,22.09342407,0,1,0,0,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,978,98,192,163,30.86529875,978,0.054314804,6,12.76714533,30.86529875,-680.75,952.6666667,6,DDOS_LAND
192.168.1.1,192.168.1.1,1780664764,1.267789125,20,6,1.267789125,18.93059304,18.93059304,0,0,1,0,0,1,0,0,24,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3321,78,228,138.375,46.97056924,3321,0.055121266,24,11.76329036,46.97056924,-18.79644269,2206.234375,24,DDOS_LAND
192.168.1.1,192.168.1.1,1780664764,1.404715061,20,6,1.404715061,18.50909179,18.50909179,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4765,109,263,183.2692308,49.35160951,4765,0.056188602,26,13.53769666,49.35160951,538.2466667,2435.581361,26,DDOS_LAND
192.168.1.1,192.168.1.1,1780664765,1.423762798,20,6,1.423762798,19.66619723,19.66619723,0,0,0,0,1,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5970,78,331,213.2142857,65.73722426,5970,0.052731955,28,14.60185898,65.73722426,-257.2521368,4321.382653,28,DDOS_LAND
192.168.1.1,192.168.1.1,1780664765,0.375676155,20,6,0.375676155,29.28053817,29.28053817,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1852,110,226,168.3636364,38.5493137,1852,0.037567616,11,12.97550139,38.5493137,200.4888889,1486.049587,11,DDOS_LAND
192.168.1.1,192.168.1.1,1780664766,0.642959118,20,6,0.642959118,31.10617681,31.10617681,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4529,103,320,226.45,60.0761808,4529,0.033839954,20,15.04825571,60.0761808,-808.3859649,3609.1475,20,DDOS_LAND
192.168.1.1,192.168.1.1,1780664766,0.672413111,20,6,0.672413111,28.25643893,28.25643893,0,0,0,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3813,76,326,200.6842105,70.79774947,3813,0.037356284,19,14.16630546,70.79774947,699.0686275,5012.32133,19,DDOS_LAND
192.168.1.1,192.168.1.1,1780664766,0.327272892,20,6,0.327272892,30.55554018,30.55554018,0,0,1,0,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1141,86,151,114.1,24.11825035,1141,0.036363655,10,10.68176015,24.11825035,-79.06944444,581.69,10,DDOS_LAND
192.168.1.1,192.168.1.1,1780664767,0.655462027,20,6,0.655462027,28.98718649,28.98718649,0,0,1,0,0,1,0,0,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3830,63,296,201.5789474,69.83688951,3830,0.036414557,19,14.1978501,69.83688951,-3216.366013,4877.191136,19,DDOS_LAND
192.168.1.1,192.168.1.1,1780664767,0.895819187,20,6,0.895819187,20.09334055,20.09334055,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2082,65,164,115.6666667,31.80496118,2082,0.052695246,18,10.75484387,31.80496118,48.10294118,1011.555556,18,DDOS_LAND
